Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,Sac.Caña Precosecha,%Sac.Caña,%Sac.Muestreadora,%ATR,%AR Jugo,Lluvias (2 Meses Ant.)
1.0,0.0,12.537664,1.478198,17.9174,13.26,13.0494,14.66,0.7,83.0
1.0,0.0,9.642196,1.138746,17.0747,13.23,13.0494,14.68,0.7,83.0
1.0,0.8,10.343971,1.196395,16.2378,13.0814,13.669,14.5862,0.7,40.0
1.0,0.8,8.817147,1.013001,16.4103,13.0086,13.577,14.8263,0.8955,0.0
1.0,1.2,12.515296,1.432994,17.2982,12.896,13.53,14.306,0.66,73.0
1.0,0.0,11.576487,1.306573,18.4836,12.8003,13.853,14.34,0.77,0.0
1.0,0.0,11.318285,1.263135,17.5688,12.609,13.0216,14.1919,0.704,28.0
1.0,1.2,13.311456,1.476414,0.0,12.5553,13.1707,13.9785,0.6122,130.0
1.0,0.0,11.567943,1.278256,17.3199,12.53,13.0494,14.1,0.7,83.0
1.0,0.0,10.992075,1.182964,17.8983,12.226,12.803,13.794,0.85,28.0
1.0,1.3,8.344994,0.850001,15.3415,11.565,13.177,13.0262,0.67,74.0
1.0,1.5,6.773609,0.921087,17.941,15.0745,16.371,16.3796,0.34,128.0
1.0,1.5,6.613604,0.872444,17.4198,14.6939,16.904,16.3259,0.53,128.0
1.0,1.5,5.84462,0.744533,16.8497,14.199,16.451,15.85,0.555,128.0
1.0,0.8,8.471337,1.045239,17.6248,13.7751,15.804,15.2369,0.5124,40.0
1.0,0.8,8.015391,0.953718,17.1675,13.322,16.08,14.825,0.48,40.0
1.0,1.0,11.758658,1.398806,18.3339,13.3071,15.3521,14.7872,0.5092,18.0
1.0,1.5,13.811174,1.602791,0.0,13.0827,13.994,14.765,0.76,71.0
1.0,1.2,12.7708,1.469615,17.9209,12.9518,14.281,14.4289,0.58,72.0
1.0,1.0,10.004666,1.33349,18.1741,14.78,15.893,16.114,0.42,18.0
1.0,0.8,7.251098,0.939926,0.0,14.4777,15.397,16.0427,0.63,0.0
1.0,1.5,6.616625,0.853887,17.1064,14.38,15.142,15.782,0.485,128.0
1.0,0.0,8.884622,1.139895,17.1961,14.27,13.0494,15.69,0.7,0.0
1.0,0.8,8.812194,1.090622,17.8993,13.8123,15.8543,15.2522,0.4659,39.0
1.0,0.8,8.982175,1.057262,17.7312,13.2255,14.6848,14.816,0.6182,32.0
1.0,0.8,9.801525,1.148748,16.3782,13.1594,14.1197,14.6658,0.5916,65.0
1.0,0.8,12.029788,1.325455,15.9723,12.654,13.323,14.312,0.72,65.0
1.0,0.0,9.060997,1.189817,16.8982,14.6958,15.934,16.0344,0.43,130.0
1.0,1.0,11.835633,1.513273,17.4812,14.2708,14.999,15.8937,0.69,18.0
1.0,1.2,11.364946,1.433197,16.5062,14.0767,15.6017,15.6877,0.6195,90.0
1.0,0.8,10.815401,1.348081,0.0,13.9273,15.1285,15.4841,0.687,0.0
1.0,0.0,11.853745,1.465422,18.8347,13.8223,14.7397,15.2902,0.5832,0.0
1.0,0.0,8.042347,0.981972,17.5834,13.7,13.0494,15.04,0.7,0.0
1.0,1.0,11.053843,1.340495,19.0508,13.6001,14.4828,15.0189,0.5023,0.0
1.0,1.2,11.965261,1.441223,17.725,13.4589,14.9161,14.8765,0.5199,115.0
1.0,0.0,13.766905,1.606038,16.7176,13.082,13.983,14.608,0.707,0.0
1.0,0.0,13.570916,1.405621,0.0,11.708,12.737,13.4171,0.955,110.0
1.0,0.0,6.853924,0.869762,16.6054,14.15,13.0494,15.5,0.7,0.0
1.0,0.8,10.455043,1.292861,15.8232,13.9427,14.5663,15.6485,0.7529,65.0
1.0,0.8,11.453512,1.365007,0.0,13.454,14.4865,15.1992,0.8803,0.0
1.0,0.0,7.4447,0.883849,16.2983,13.4312,14.7571,15.3814,1.0356,0.0
1.0,0.8,7.300176,0.836597,17.1847,12.819,13.468,14.205,0.595,0.0
1.0,0.0,10.509029,0.921057,0.0,10.146,11.035,11.643,0.79,0.0
1.0,0.0,5.09026,0.703317,17.9931,15.3544,16.725,16.9336,0.575,0.0
1.0,1.2,10.941696,1.41829,16.9064,14.3892,15.5521,15.9678,0.6856,78.0
1.0,0.0,8.16187,1.023305,17.2239,14.1112,15.147,15.6688,0.6187,46.0
1.0,0.0,10.601113,1.34063,0.0,14.105,15.319,15.557,0.52,0.0
1.0,0.0,11.861392,1.494325,16.5761,14.0407,15.237,15.6222,0.6823,0.0
1.0,0.8,11.345687,1.429862,0.0,14.0189,15.4639,15.4626,0.5287,0.0
1.0,0.0,6.018239,0.735902,0.0,13.7539,15.049,15.3879,0.66,0.0
1.0,0.0,8.42077,1.020596,16.2773,13.55,13.0494,14.93,0.7,0.0
1.0,1.2,14.890297,1.799,17.3546,13.487,14.816,15.0555,0.6791,85.0
1.0,0.0,8.063894,0.968473,15.2627,13.38,13.0494,14.8,0.7,0.0
1.0,1.0,13.76566,1.642283,18.6592,13.3259,14.6779,14.7764,0.5767,90.0
1.0,0.0,9.251642,1.088456,16.394,13.1851,14.2644,14.6308,0.6029,0.0
1.0,1.5,14.17636,1.658747,16.2835,13.1442,14.4343,14.6952,0.6347,61.0
1.0,0.0,12.648975,1.526759,17.7315,13.5097,15.1157,15.029,0.5961,0.0
1.0,0.0,12.748833,1.485854,16.4865,13.1174,14.4322,14.7499,0.6757,0.0
1.0,1.0,11.584026,1.336816,0.0,12.9681,14.0225,14.5741,0.6554,0.0
1.0,0.0,12.120368,1.331511,16.4216,12.4135,13.6855,13.9905,0.6564,0.0
1.0,1.2,11.235643,1.16132,17.2211,11.7128,12.011,13.3653,0.8392,91.0
1.0,0.0,15.090533,1.513122,0.0,11.4816,12.347,13.034,0.777,42.0
1.0,1.5,7.457922,1.008532,0.0,15.0841,16.0543,16.6123,0.5063,56.0
1.0,0.0,10.145384,1.357176,17.7031,14.877,16.2057,16.3915,0.496,0.0
1.0,1.5,7.601708,1.009804,16.5504,14.8021,16.1322,16.4964,0.7514,107.0
1.0,1.2,11.01579,1.394993,18.0511,14.1939,15.253,15.7611,0.6381,52.0
1.0,1.6,10.862028,1.359412,16.5829,14.1328,15.3725,15.9589,0.7503,32.0
1.0,1.6,10.528259,1.273967,16.2401,13.7371,15.0713,15.2788,0.5979,32.0
1.0,0.8,6.874947,0.843294,16.9092,13.6953,14.6525,15.2124,0.583,0.0
1.0,0.0,12.188345,1.445032,16.6898,13.3383,14.3088,14.8899,0.5796,0.0
1.0,1.5,9.708313,1.140017,0.0,13.3276,14.306,14.9929,0.75,40.0
1.0,1.0,15.597165,1.840485,18.6074,13.2544,14.39,14.7954,0.6006,90.0
1.0,0.0,12.016947,1.374717,16.8796,12.8988,14.0693,14.4635,0.6881,0.0
1.0,0.0,11.700171,1.166022,17.896,11.4708,12.695,13.476,1.15,16.0
1.0,1.0,11.68164,1.487225,18.2015,14.1692,15.5702,15.6777,0.5569,90.0
1.0,1.2,11.880713,1.463587,17.3532,13.7189,14.9687,15.1547,0.5694,52.0
1.0,0.0,9.952749,1.166757,16.1473,13.4031,14.6203,14.9124,0.609,0.0
1.0,1.2,10.142909,1.204358,17.8471,13.3609,14.3758,14.8698,0.63,40.0
1.0,0.0,10.884832,1.283766,15.6849,13.2603,14.3983,14.7779,0.6052,0.0
1.0,0.0,10.138516,1.165846,16.5585,12.9803,13.95,14.4654,0.63,0.0
1.0,0.0,10.937281,1.176,0.0,12.2271,13.2094,13.9027,0.8228,31.0
1.0,1.5,13.394049,1.7463,16.3989,14.5955,15.581,16.1871,0.7168,90.0
1.0,1.0,8.76999,1.116174,17.2471,14.2443,15.297,15.6197,0.563,0.0
1.0,1.3,10.1727,1.283803,16.3195,14.1463,15.4405,15.5352,0.5623,115.0
1.0,1.3,10.107142,1.259523,15.636,14.0036,15.544,15.1782,0.32,115.0
1.0,0.0,8.477819,1.043945,16.6444,13.7095,15.754,15.1402,0.482,0.0
1.0,1.0,13.351255,1.596772,18.4453,13.405,14.6671,14.7981,0.5353,90.0
1.0,0.0,8.602016,1.029663,0.0,13.38,13.0494,14.73,0.7,0.0
1.0,0.0,10.826464,1.23071,17.6133,12.7302,13.5812,14.2514,0.7222,31.0
1.0,0.0,6.721614,0.921094,17.8901,15.272,17.059,16.715,0.46,0.0
1.0,1.2,12.80936,1.5838,0.0,13.8387,15.0962,15.3446,0.6685,52.0
1.0,1.5,10.390818,1.273974,0.0,13.7826,15.4078,15.1523,0.476,115.0
1.0,1.5,13.946731,1.678152,0.0,13.56,15.24,15.063,0.57,89.0
1.0,1.0,12.51852,1.495599,18.4764,13.4003,14.5578,14.6408,0.4461,103.0
1.0,1.5,9.8051,1.149987,18.1565,13.2797,14.5161,14.8272,0.5204,101.0
1.0,0.0,10.06422,1.170705,17.6389,13.1357,14.2916,14.5318,0.5559,0.0
1.0,1.5,14.432913,1.550378,0.0,12.188,12.654,13.613,0.56,90.0
1.0,1.0,8.182076,1.111307,0.0,15.0882,17.481,16.3498,0.34,0.0
1.0,0.6,9.008666,1.216142,16.8242,15.0098,17.277,16.2698,0.34,57.0
1.0,1.2,11.823884,1.468057,18.1901,13.908,15.7125,15.3139,0.5092,52.0
1.0,1.0,9.821017,1.196245,18.6566,13.7296,14.684,15.2528,0.5943,31.0
1.0,1.2,10.549249,1.286369,17.6593,13.6876,15.6387,15.1903,0.5862,41.0
1.0,1.0,11.011504,1.336025,17.5214,13.6217,15.0285,15.1006,0.5685,90.0
1.0,0.0,10.67729,1.303716,17.9281,13.604,15.865,14.977,0.517,31.0
1.0,1.2,9.609687,1.128279,18.4048,13.2458,15.028,14.7471,0.6506,31.0
1.0,0.0,7.885793,0.924586,17.3173,13.1387,14.757,14.5201,0.5082,0.0
1.0,0.0,11.832159,1.35505,17.4425,12.9061,14.2884,14.3119,0.577,16.0
1.0,1.2,13.714069,1.563875,16.8558,12.8657,14.1397,14.3828,0.6869,76.0
1.0,1.0,15.446556,1.746711,18.6023,12.8139,14.3741,14.2641,0.6005,63.0
1.0,0.0,13.07935,1.370788,16.331,12.1096,13.1539,13.9247,0.8729,0.0
1.0,0.0,6.921736,0.69677,0.0,11.4956,13.53,13.0798,0.765,0.0
1.0,0.0,11.406424,1.521078,17.0276,14.768,17.1286,16.0233,0.3603,31.0
1.0,1.4,14.026924,1.675475,0.0,13.5425,15.356,15.1145,0.6429,37.0
1.0,0.0,8.89398,1.066361,15.6115,13.419,14.5948,14.8665,0.5669,0.0
1.0,1.0,11.287504,1.330761,0.0,13.2833,14.8097,14.8753,0.6916,0.0
1.0,1.0,7.512513,0.887207,17.0074,13.2744,14.9952,14.5862,0.4388,0.0
1.0,1.5,9.261987,1.061899,18.4634,13.0369,14.313,14.6022,0.67,57.0
1.0,1.3,12.995471,1.457642,17.3486,12.6915,14.041,14.0591,0.55,136.0
1.0,0.6,14.116731,1.551861,17.6902,12.4723,13.9147,14.1431,0.7972,55.0
1.0,1.0,10.916809,1.180154,15.0806,12.426,13.4,14.261,0.905,75.0
1.0,1.0,9.56457,1.011943,15.7068,12.2438,13.2985,13.8637,0.7533,69.0
1.0,1.0,9.998797,1.217987,16.656,13.5836,15.8391,14.8853,0.4486,75.0
1.0,0.6,9.9207,1.178951,18.9752,13.422,14.672,14.814,0.67,55.0
1.0,1.5,10.068195,1.199491,16.1956,13.367,14.222,14.6537,0.5513,55.0
1.0,0.0,13.366308,1.577452,17.581,13.359,14.907,14.762,0.68,51.0
1.0,1.0,8.381162,0.993437,0.0,13.3304,14.7167,14.6717,0.6032,0.0
1.0,1.0,16.035292,1.892307,18.2703,13.2744,14.7843,14.6826,0.6046,67.0
1.0,1.3,12.178928,1.42084,15.873,13.0815,14.604,14.2616,0.455,136.0
1.0,1.3,12.217722,1.379582,17.5708,12.789,13.925,14.1555,0.64,136.0
1.0,1.3,15.458937,1.738727,17.0496,12.706,14.348,13.905,0.49,136.0
1.0,0.0,12.205363,1.315708,15.775,12.4117,13.418,13.9839,0.8,148.0
1.0,0.0,12.683377,1.375022,0.0,12.4085,13.213,13.8245,0.67,16.0
1.0,0.0,9.413874,1.014285,15.6164,12.309,13.162,13.8456,0.78,148.0
1.0,0.0,8.620686,0.924247,0.0,12.2724,13.467,13.8572,0.7777,0.0
1.0,1.5,6.908852,0.696111,16.8064,11.85,12.922,13.548,1.03,44.0
1.0,0.0,11.076044,1.317207,15.0904,13.3383,15.094,14.7375,0.537,41.0
1.0,1.2,9.586684,1.110017,0.0,13.1736,14.0066,14.7137,0.6993,112.0
1.0,1.2,13.274698,1.499362,0.0,12.822,13.8076,14.1725,0.5644,55.0
1.0,1.5,10.191468,1.160467,0.0,12.7996,13.945,14.178,0.715,55.0
1.0,0.0,10.81677,1.204366,18.3493,12.6608,13.9295,14.2691,0.8218,16.0
1.0,1.3,10.534812,1.142392,16.7929,12.3251,13.493,13.9306,0.76,57.0
1.0,1.0,14.653359,1.522137,17.2244,11.9048,12.744,13.3594,0.6664,120.0
1.0,0.0,11.308034,1.127708,0.0,11.6442,12.5171,13.2188,0.7581,0.0
1.0,0.0,8.3096,0.797214,0.0,11.1142,12.1447,12.5626,0.7316,0.0
1.0,1.3,12.419871,1.654647,15.873,14.96,13.0494,16.55,0.7,136.0
1.0,0.0,13.258426,1.59925,0.0,13.65,13.0494,15.19,0.7,0.0
1.0,1.0,8.423543,0.905649,0.0,12.4,13.0494,14.41,0.7,0.0
1.0,1.2,11.0,1.2,0.0,12.8,13.0494,14.94,0.7,55.0
1.0,1.0,8.716807,0.973665,17.0708,12.8,13.0494,14.65,0.7,61.0
1.0,1.3,11.101973,1.180098,16.7929,12.46,13.0494,14.52,0.7,57.0
1.0,0.0,9.731466,1.019861,16.5045,11.9,13.0494,13.61,0.7,81.0
1.0,1.3,10.16604,0.976954,44.0625,11.12,13.0494,13.22,0.7,57.0
1.0,1.4,14.653056,1.712979,0.0,13.11,13.0494,14.8,0.7,81.0
1.0,1.4,14.683309,1.576986,0.0,12.19,13.0494,14.04,0.7,69.0
1.0,0.0,8.698398,1.19255,0.0,14.06,13.0494,15.2,0.7,0.0
1.0,1.5,10.970275,1.298864,17.2537,13.19,13.0494,13.2,0.7,113.0
1.0,0.0,10.464785,1.31018,17.4894,14.33,13.0494,16.95,0.7,0.0
1.0,1.0,13.14934,1.421442,17.7281,12.42,13.0494,14.93,0.7,48.0
1.0,0.0,16.392395,1.28515,0.0,9.73,13.0494,12.65,0.7,0.0
1.0,0.0,11.122501,1.0878205,0.0,12.32020206531247,13.0494,13.7531,0.7,32.0
1.0,1.0,13.84142,1.609118,16.0214,13.047,13.838,14.55,0.85,0.0
1.0,1.0,8.794014,1.00934,0.0,13.0368,14.0735,14.3892,0.5848,43.0
1.0,0.0,9.39032,1.051714,0.0,12.72,13.0494,14.91,0.7,98.0
1.0,1.2,5.756278,0.72042,18.854,14.198,15.597,15.599,0.48,45.0
1.0,1.0,10.960051,1.373304,18.1098,14.0143,14.7778,15.4854,0.6993,48.0
1.0,1.2,10.641071,1.274888,17.2793,13.5341,14.4936,14.8656,0.4963,45.0
1.0,1.0,13.090703,1.529197,17.7281,13.1573,14.6445,14.7311,0.7318,48.0
1.0,0.0,6.503531,0.743246,17.4783,12.9822,14.3609,14.7263,0.9051,0.0
1.0,1.0,15.092026,1.579655,15.0418,11.9009,12.9231,13.517,0.891,0.0
1.0,1.0,9.37714,1.193973,18.4141,14.2398,15.7517,15.7329,0.5554,0.0
1.0,1.0,12.002921,1.415243,17.9656,13.2013,14.7573,14.7001,0.6022,48.0
1.0,1.0,8.73393,1.122523,18.6365,14.495,15.351,15.968,0.62,0.0
1.0,1.2,8.087597,1.026827,15.7871,14.435,15.38,16.042,0.735,32.0
1.0,0.0,8.362342,1.066475,18.1097,14.356,15.5535,16.0512,0.7033,0.0
1.0,0.0,8.112254,0.967275,16.4958,13.4874,14.927,14.995,0.72,73.0
1.0,1.0,17.299914,2.044808,17.4391,13.3964,14.1534,14.9906,0.7909,48.0
1.0,0.6,14.69108,1.633814,16.4878,12.6517,14.0954,14.2622,0.8132,70.0
1.0,1.2,6.601482,0.0,15.7503,12.32020206531247,13.0494,13.7531,0.7,59.0
1.0,1.0,8.422743,1.055125,18.9546,14.2593,15.3156,15.8867,0.7833,0.0
1.0,0.8,6.314451,0.776501,17.1248,13.879,15.281,15.218,0.535,0.0
1.0,0.6,8.699889,1.070361,17.5278,13.8429,15.0907,15.3289,0.6467,0.0
1.0,1.2,7.387449,0.870794,0.0,13.3815,14.769,14.9292,0.69,40.0
1.0,1.2,9.852547,1.140142,0.0,13.24,14.687,14.74,0.705,40.0
1.0,1.0,9.139342,1.063396,17.9573,13.122,14.5048,14.7765,0.8506,99.0
1.0,1.0,14.496229,1.670949,16.1921,13.0142,14.4911,14.6123,0.7856,0.0
1.0,0.0,13.396832,1.523611,15.1639,12.8696,14.278,14.4198,0.6954,71.0
1.0,1.0,7.057954,0.786939,0.0,12.756,14.438,14.37,0.86,0.0
1.0,1.2,13.538423,1.475254,0.0,12.511,13.435,14.0364,0.71,81.0
1.0,0.0,6.363253,0.797867,18.2455,14.2062,14.763,15.6986,0.54,40.0
1.0,0.0,9.223944,1.139449,18.0669,14.053,14.907,15.96,0.895,0.0
1.0,1.5,12.508499,1.534137,0.0,13.8354,15.0544,15.3623,0.7274,37.0
1.0,0.8,10.189106,1.198815,17.9142,13.3602,14.6441,15.1075,0.8232,0.0
1.0,0.0,9.655113,1.135357,16.6062,13.3429,14.8101,14.8451,0.7067,0.0
1.0,1.0,11.617417,1.319176,17.2128,13.0194,14.2004,14.8657,0.8967,53.0
1.0,1.0,14.200392,1.485854,0.0,12.135,13.158,14.129,1.03,0.0
1.0,1.0,13.955219,1.427942,15.2458,11.6472,13.3979,13.2593,0.7454,0.0
1.0,1.0,9.588775,1.230637,18.511,14.5183,15.7747,16.0351,0.5907,0.0
1.0,1.0,9.403381,1.17083,17.968,13.9904,15.4274,15.4068,0.5622,81.0
1.0,1.5,10.390286,1.28795,17.9475,13.8069,15.5584,15.261,0.6264,126.0
1.0,2.0,12.658685,1.54784,17.2796,13.7795,15.3107,15.1557,0.5428,72.0
1.0,1.0,8.654428,1.000966,16.6703,13.266,14.969,15.0147,0.9,45.0
1.0,0.0,12.182208,1.406551,17.8133,13.0237,14.3046,14.6283,0.7692,0.0
1.0,0.8,8.546388,0.965362,17.2788,12.8287,13.9773,14.5149,0.8377,0.0
1.0,0.0,10.890229,1.179051,17.5535,12.4266,13.8612,14.0341,0.8243,42.0
1.0,1.2,12.020267,1.271706,16.6513,12.131,13.409,13.8605,0.9294,63.0
1.0,0.0,7.663176,0.993954,16.9827,14.5808,16.275,16.05,0.57,0.0
1.0,1.0,6.437407,0.828095,17.1897,14.4921,15.5621,16.095,0.7019,0.0
1.0,0.0,8.585779,1.067158,17.5693,14.0094,15.667,15.347,0.47,0.0
1.0,1.0,6.56403,0.781437,0.0,13.4109,14.9457,15.0603,0.8299,53.0
1.0,1.0,9.189628,1.076915,17.5879,13.2657,14.54,14.897,0.79,0.0
1.0,0.0,13.722809,1.590709,17.1022,13.1156,14.722,14.5308,0.585,0.0
1.0,0.8,8.810429,0.997872,0.0,12.841,14.293,14.56,0.9,0.0
1.0,1.0,11.050582,1.218745,17.2911,12.487,14.3604,14.0977,0.8465,0.0
1.0,0.0,11.095014,1.202286,16.7456,12.3899,13.987,14.0792,0.85,0.0
1.0,1.0,8.384654,0.90554,16.0805,12.33,14.7369,13.89,0.5558,0.0
1.0,0.0,10.726752,1.101053,16.3644,11.9596,13.257,13.6304,0.92,10.0
1.0,0.0,10.103448,1.013545,15.0671,11.6034,13.2589,13.1897,0.807,0.0
1.0,0.0,11.967984,1.199613,16.7976,11.5652,12.9876,13.3847,0.9844,10.0
1.0,0.0,8.400508,1.085877,17.0179,14.616,16.519,16.226,0.663,0.0
1.0,0.8,7.055766,0.852816,16.6913,13.9105,15.434,15.5925,0.7382,0.0
1.0,0.8,9.961312,1.194187,18.2959,13.62,15.274,15.1832,0.69,0.0
1.0,1.3,13.761841,1.626686,16.5973,13.3563,14.9896,14.9769,0.7491,40.0
1.0,1.5,12.031381,1.38835,17.5629,13.082,14.947,14.544,0.61,61.0
1.0,1.0,13.626734,1.521727,0.0,12.7612,14.7169,14.3065,0.6979,0.0
1.0,0.0,7.600872,0.797466,13.8885,12.2292,14.0315,13.8098,0.7012,27.0
1.0,0.0,9.312153,1.239004,18.3291,14.97,16.517,16.4792,0.53,0.0
1.0,0.0,7.940684,1.018203,18.3707,14.391,15.873,15.8337,0.495,0.0
1.0,1.0,8.348292,1.02338,18.1043,13.9056,15.814,15.4805,0.6469,0.0
1.0,0.0,10.065913,1.186739,18.101,13.4334,14.4613,14.8131,0.5036,0.0
1.0,0.8,8.77464,1.013634,17.9623,13.197,15.097,14.952,0.78,0.0
1.0,0.8,8.322073,0.940899,17.0261,13.0119,14.5868,14.7136,0.7872,0.0
1.0,0.0,9.980576,1.300194,16.9531,14.6585,15.7116,16.1172,0.5065,0.0
1.0,1.5,8.866566,1.101711,17.8157,14.0149,15.5872,15.4786,0.5329,61.0
1.0,1.0,10.456806,1.219784,17.5062,13.3025,14.9799,14.7859,0.5727,57.0
1.0,0.0,11.85872,1.377985,16.5015,13.2117,14.9276,14.8665,0.736,0.0
1.0,0.8,10.183411,1.149214,18.7686,12.785,14.4952,14.4175,0.846,0.0
1.0,0.0,14.176698,1.583726,17.1431,12.7133,14.378,14.1538,0.606,0.0
1.0,1.0,13.695617,1.495076,17.023,12.6601,14.5611,14.3983,0.7907,0.0
1.0,0.0,10.935109,1.158912,0.0,12.1049,13.5588,13.6496,0.7597,40.0
1.0,0.0,6.349186,0.83105,17.4741,15.0071,16.2668,17.1983,1.1529,0.0
1.0,1.0,7.699218,0.99624,18.3799,14.5891,15.8761,16.0976,0.5774,0.0
1.0,1.0,12.517433,1.575059,17.7339,14.2197,15.5511,15.7849,0.6653,41.0
1.0,0.8,9.190515,1.151708,17.6089,14.0955,15.6822,15.4886,0.4932,0.0
1.0,0.8,8.248201,1.048291,17.2548,14.5004,15.5507,15.9495,0.6187,0.0
1.0,1.5,7.691772,0.943211,18.1976,14.0123,14.9851,15.4522,0.6264,44.0
1.0,1.5,9.095953,1.113923,18.0364,13.8709,15.0343,15.356,0.5969,44.0
1.0,1.0,6.473995,0.766537,17.9127,13.5013,14.6516,15.3003,0.9137,41.0
1.0,0.8,12.073276,1.429069,0.0,13.429,15.268,15.038,0.6837,10.0
1.0,0.0,11.831078,1.312582,16.72,12.7158,14.2395,14.3312,0.747,0.0
1.0,0.8,13.384863,1.451757,17.7868,12.5999,13.751,14.1025,0.6705,0.0
1.0,1.5,9.787971,1.274404,18.011,14.7564,15.9249,16.2201,0.5605,85.0
1.0,0.8,13.382881,1.594257,17.3205,13.5979,14.7311,15.0933,0.638,56.0
1.0,0.8,11.585987,1.317599,17.9259,13.116,14.276,14.8815,0.82,0.0
1.0,1.0,12.769333,1.428758,15.5658,12.8514,13.8785,14.3625,0.7225,0.0
1.0,1.3,12.971545,1.381168,0.0,12.2951,13.2146,13.8682,0.7411,49.0
1.0,1.3,11.398734,1.078289,0.0,11.092,11.95,12.819,0.875,49.0
1.0,0.0,11.137623,1.374595,17.3241,13.9624,14.9773,15.4572,0.739,98.0
1.0,1.3,8.384489,0.960708,16.6992,13.0475,14.2233,14.5367,0.5663,52.0
1.0,1.0,9.339891,1.055855,17.9582,12.9323,13.8708,14.3711,0.6074,0.0
1.0,0.0,15.250408,1.671472,16.6476,12.6292,13.7351,14.3436,0.8821,98.0
1.0,1.0,13.939311,1.527292,16.3528,12.5359,13.7233,14.231,0.7817,0.0
1.0,0.8,14.048119,1.516019,17.4848,12.4464,13.323,14.0303,0.695,56.0
1.0,0.0,13.838504,1.341932,16.1024,11.3976,12.104,13.2665,0.98,88.0
1.0,0.0,12.442048,1.175313,17.0535,11.1358,11.9506,13.0307,1.1623,88.0
1.0,0.8,10.525148,1.279041,0.0,13.8028,15.3934,15.2778,0.5204,86.0
1.0,1.5,10.070019,1.212734,18.5068,13.6309,14.5875,15.0491,0.501,105.0
1.0,1.5,7.780223,0.914533,17.867,13.2745,14.0899,14.7124,0.5255,77.0
1.0,1.0,10.58158,1.174818,17.2213,12.7078,14.086,14.2906,0.63,0.0
1.0,1.0,6.619302,0.720094,7.802876075066487,12.6192,13.4596,14.0273,0.5944,0.0
1.0,1.0,6.91918,0.753202,7.802876075066487,12.5282,13.6841,14.1439,0.746,0.0
1.0,1.0,8.382632,0.899304,7.802876075066487,12.2581,13.6578,13.7907,0.643,0.0
1.0,0.0,11.435,1.206223,0.0,12.1057,12.974,13.4777,0.4971,44.0
1.0,0.0,9.943779,1.021172,0.0,11.913,12.656,13.602,0.8,179.0
1.0,0.0,9.75975,0.992063,0.0,11.7253,13.335,13.3004,0.73,101.0
1.0,0.0,6.612436,0.817769,17.8107,13.759,14.502,15.109,0.51,0.0
1.0,1.0,6.029899,0.71873,7.802876075066487,13.6293,14.7097,15.0287,0.5269,0.0
1.0,0.0,7.369072,0.879347,16.8656,13.5591,14.7914,15.0713,0.6154,0.0
1.0,1.2,9.987625,1.106613,18.5735,12.6155,14.0969,14.144,0.6634,51.0
1.0,1.0,6.612162,0.696195,7.802876075066487,12.157,13.089,13.738,0.72,0.0
1.0,1.2,10.287625,1.07369,17.2974,12.09,12.594,13.305,0.37,61.0
1.0,0.0,10.722212,1.098439,0.0,11.7882,12.955,13.2745,0.64,103.0
1.0,0.0,7.778983,0.753941,16.1619,11.47,13.382,13.3608,1.27,0.0
1.0,1.2,11.249673,1.09495,17.6362,11.409,12.308,13.389,1.11,61.0
1.0,1.6,6.080494,0.753684,17.4357,13.9681,15.5281,15.2359,0.4559,79.0
1.0,0.0,11.834262,1.354743,16.8767,13.026,14.3598,14.5466,0.5948,63.0
1.0,0.0,12.077961,1.321995,0.0,12.4809,13.9748,14.1391,0.8746,104.0
1.0,1.2,11.793189,1.276333,17.1985,12.353,14.416,13.634,0.62,79.0
1.0,0.5363352626296419,11.70636,1.243533,16.7283,12.123,13.6344,13.7548,0.8126,92.0
1.0,0.8,13.933019,1.42253,0.0,11.7299,12.9915,13.1939,0.6759,0.0
1.0,1.3,12.1801,1.559435,16.9904,14.4307,15.6173,15.954,0.6039,108.0
1.0,1.2,10.26779,1.228214,18.0368,13.497,15.117,14.8697,0.5384,51.0
1.0,1.0,8.626417,1.019303,18.7577,13.3724,14.3931,14.7328,0.5013,0.0
1.0,0.8,9.92988,1.161786,0.0,13.3058,15.0335,14.689,0.5203,91.0
1.0,1.6,6.769321,0.75255,17.6004,12.59,14.1549,14.0175,0.6051,79.0
1.0,1.0,13.302603,1.461683,17.2879,12.581,13.914,14.191,0.695,133.0
1.0,1.5,9.302636,1.239858,17.9332,14.9697,16.04,16.4145,0.465,95.0
1.0,1.2,8.310774,1.076684,18.4486,14.6157,16.1719,16.0327,0.4634,51.0
1.0,1.2,10.122836,1.283599,18.2497,14.4087,15.6203,15.7546,0.3996,82.0
1.0,0.8,10.559209,1.330882,19.1358,14.2232,15.5627,15.6508,0.4965,76.0
1.0,1.5,9.610249,1.172799,16.9372,13.8228,15.0683,15.3051,0.5557,95.0
1.0,1.5,18.301442,2.173281,17.758,13.4383,14.5653,14.7953,0.485,95.0
1.0,0.0,5.788573,0.658307,16.8091,13.0661,14.04,14.683,0.68,0.0
1.0,1.0,6.394648,0.72442,7.802876075066487,12.824,14.715,14.096,0.43,0.0
1.0,1.0,13.466426,1.498907,13.7314,12.6688,14.0301,14.1623,0.6385,0.0
1.0,1.0,6.773123,0.743101,7.802876075066487,12.648,14.038,14.11,0.56,0.0
1.0,0.0,14.481512,1.569737,17.3321,12.4571,13.8498,14.1667,0.7899,95.0
