Dist Km,Cod. T.Cultivo,Dosis Madurante,TCHM,TAHM,%Sac.Muestreadora,%ATR,%AR Jugo,%ME Veg,%ME Tot,Lluvias (2 Meses Ant.),Lluvias tres a seis,Lluvias seis a nueve
23.9,1.0,1.2,6.013348,0.668523,12.649,13.6797,0.54,8.739,8.739,163.0,114.0,329.0
23.9,1.0,1.2,1.87183,0.205793,12.1,13.306,0.44,6.487,6.928,163.0,232.0,187.0
27.1,1.0,0.0,12.932721,1.486799,13.265,14.4723,0.81,11.296,12.081,0.0,0.0,0.0
35.0,1.0,0.0,7.617438,0.884055,13.41,14.5119,0.6889,7.9905,9.3418,0.0,0.0,0.0
33.8,1.0,0.0,6.106289,0.733837,14.394,14.8013,0.575,5.638,5.926,0.0,0.0,0.0
42.0,1.0,0.6,11.47187,1.116359,11.3304,12.4043,0.7286,9.7079,9.857,162.0,229.0,240.0
45.6,1.0,0.0,3.473871,0.370299,12.2055,13.7179,0.973,11.2341,12.2632,156.0,184.0,376.0
22.1,1.0,0.0,7.48492,0.798188,12.53,13.3278,0.735,7.836,8.184,0.0,0.0,0.0
22.1,1.0,0.0,7.518284,0.78062,11.993,13.286,0.98,8.142,10.157,0.0,0.0,0.0
25.4,1.0,0.0,8.298832,0.848853,11.8101,13.1157,0.871,8.6595,9.2482,0.0,0.0,0.0
7.5,1.0,0.0,7.835243,0.915221,13.1722,14.3667,0.502,8.4254,9.011,0.0,0.0,0.0
33.1,1.0,0.0,9.24024,1.015541,12.339,13.7766,0.83,7.078,7.355,0.0,0.0,0.0
26.2,1.0,0.0,12.211049,1.324146,12.5602,13.6604,0.8114,7.6681,7.8566,0.0,0.0,0.0
6.5,1.0,1.1,10.273941,1.073604,12.111,13.1817,0.69,10.333,12.957,70.0,98.0,366.0
19.0,1.0,1.1,12.345705,1.383055,13.2249,13.9682,0.8254,7.7065,7.8587,69.0,300.0,205.0
33.2,1.0,0.6,8.42459,0.969323,13.5005,14.1261,0.722,8.7149,9.2333,0.0,0.0,0.0
32.5,1.0,1.3,9.787473,1.124374,13.1423,14.1669,0.5317,8.1956,8.7616,174.0,254.0,294.0
12.0,1.0,1.1,11.682399,1.327534,13.464,14.079,0.725,7.148,7.148,50.0,274.0,497.0
29.1,1.0,0.0,8.30087,0.999845,13.8589,15.0874,0.8254,6.6087,9.3569,0.0,0.0,0.0
35.0,1.0,1.2,7.9704,0.969418,13.5384,14.6574,0.486,7.9464,8.333,0.0,0.0,0.0
33.2,1.0,1.1,9.938683,1.066169,12.4821,13.5097,0.7051,7.6852,8.3148,0.0,0.0,0.0
22.0,1.0,0.0,8.047266,0.938928,13.274,14.249,0.67,7.716,8.777,0.0,0.0,0.0
32.7,1.0,1.2,8.788629,0.9611,12.5926,13.5649,0.8536,7.9581,8.1213,0.0,0.0,0.0
33.1,1.0,0.0,9.028675,1.071146,13.3312,14.5802,0.7224,7.5706,8.6488,0.0,0.0,0.0
8.0,1.0,0.0,3.133471,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,199.0,492.0,302.0
19.0,1.0,1.1,10.603572,1.245327,13.5673,14.5227,0.6911,7.6627,7.8867,69.0,300.0,205.0
20.0,1.0,1.3,11.056032,1.169011,12.5005,13.2922,0.8928,7.8962,8.2322,75.0,376.0,203.0
22.0,1.0,0.0,8.250282,0.930244,13.1676,14.038,0.7521,8.2564,8.7458,0.0,0.0,0.0
32.7,1.0,1.2,8.806745,1.013081,13.1145,14.136,0.6477,7.2873,8.0409,0.0,0.0,0.0
8.5,1.0,0.0,8.355892,0.921893,12.7222,13.7174,0.8063,8.4716,8.987,0.0,0.0,0.0
11.5,1.0,1.1,10.49057,1.219005,13.5227,14.3198,0.5708,7.7856,8.0545,0.0,0.0,0.0
12.0,1.0,0.0,7.661284,0.854216,12.1644,13.9248,0.7763,9.2878,9.3594,55.0,501.0,428.0
45.6,1.0,1.2,5.924891,0.612609,12.9901,14.1175,0.6742,8.0687,8.6293,116.0,302.0,202.0
22.0,1.0,0.0,9.283435,1.043863,12.73,13.6361,0.64,8.214,8.214,0.0,0.0,0.0
7.4,1.0,0.0,4.374165,0.510105,13.245,14.4328,0.7786,6.866,7.1718,0.0,0.0,0.0
31.5,1.0,1.1,8.363102,1.046752,14.1548,14.9224,0.389,10.8532,11.1061,0.0,0.0,0.0
13.3,1.0,1.3,8.431901,0.949646,13.0091,13.9655,0.6159,9.3489,9.5961,126.0,77.0,350.0
12.0,1.0,0.0,7.564818,0.985982,14.677,15.344,0.29,7.402,7.402,55.0,540.0,230.0
9.3,1.0,0.0,11.503152,1.213828,12.1984,13.0696,0.7405,9.6047,9.8684,0.0,0.0,0.0
33.1,1.0,0.0,10.875598,1.127963,12.051,13.1,0.895,7.842,7.932,0.0,0.0,0.0
33.1,1.0,0.0,10.598952,1.05664,11.902,12.735,0.905,7.422,7.92,0.0,0.0,0.0
31.5,1.0,1.1,10.544063,1.162349,12.3562,13.4038,0.478,9.4519,11.5113,0.0,0.0,0.0
30.0,1.0,1.1,7.151414,0.815962,13.0533,14.0086,0.5482,8.9984,9.1228,142.0,301.0,157.0
30.0,1.0,1.1,9.347152,0.946598,11.3161,12.5706,0.5826,10.4896,11.209,142.0,301.0,157.0
27.0,1.0,1.2,8.325075,0.954023,13.1738,14.0888,0.5928,7.6815,7.8964,0.0,0.0,0.0
16.5,1.0,1.2,8.385471,0.967155,13.838,14.283,0.725,7.965,7.965,0.0,0.0,0.0
33.1,1.0,0.0,10.217744,1.133252,12.913,13.721,0.747,7.638,8.691,0.0,0.0,0.0
33.1,1.0,0.0,10.26906,1.115163,12.4903,13.5459,0.8223,8.4971,8.5456,0.0,0.0,0.0
31.5,1.0,1.1,9.532877,1.134775,13.8049,14.4575,0.5801,8.8971,9.8827,0.0,0.0,0.0
22.0,1.0,1.1,7.026503,0.548459,13.3901,14.5021,0.5193,8.658,9.1215,126.0,127.0,316.0
22.0,1.0,0.0,9.674641,1.122662,13.1737,14.2993,0.6983,7.3983,8.1255,0.0,0.0,0.0
9.1,1.0,0.0,12.125775,1.329707,12.6595,13.5637,0.6974,7.7473,8.5773,0.0,0.0,0.0
11.0,1.0,1.1,8.442035,0.94763,12.926,13.867,0.643,7.393,7.516,118.0,314.0,184.0
7.6,1.0,0.5,8.157286,0.955259,13.449,14.384,0.645,8.551,9.126,0.0,0.0,0.0
16.5,1.0,1.2,9.37867,1.179815,14.8038,15.1752,0.5559,6.1953,8.6035,0.0,0.0,0.0
16.5,1.0,1.2,10.011393,1.250786,14.477,15.163,0.573,7.809,8.091,0.0,0.0,0.0
31.5,1.0,1.1,9.035416,1.129813,14.4264,15.1044,0.5048,7.8019,8.3713,0.0,0.0,0.0
11.0,1.0,1.2,3.884591,0.437809,13.373,16.309,2.37,14.669,14.993,72.0,313.0,525.0
15.5,1.0,0.0,5.502281,0.637614,13.0197,14.5118,0.831,9.3031,9.3031,99.0,216.0,336.0
32.7,1.0,1.1,9.534912,1.11188,13.429,14.0867,0.46,7.824,8.084,215.0,187.0,380.0
9.3,1.0,0.0,10.279708,1.069526,12.3267,13.1959,0.855,8.8342,8.993,0.0,0.0,0.0
7.6,1.0,0.5,9.952627,1.125355,12.9083,14.0732,0.6988,10.1975,11.3473,0.0,0.0,0.0
2.2,2.0,0.0,11.333997,1.057002,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,135.0,163.0,252.0
7.5,1.0,0.0,7.712626,0.822121,12.337,13.45,0.72,6.856,6.856,115.0,447.0,176.0
7.5,1.0,1.1,11.625185,1.318867,13.2183,14.0613,0.6835,9.0356,9.2961,115.0,454.0,270.0
7.5,1.0,1.1,7.437914,0.855524,13.621,14.124,0.53,7.807,8.291,62.0,305.0,263.0
40.5,1.0,1.5,13.53084,1.355084,11.964,12.8277,0.82,7.652,7.735,73.0,255.0,363.0
7.6,1.0,0.5,9.33142,1.011469,12.763,13.6461,0.8724,10.4438,10.7641,0.0,0.0,0.0
20.1,1.0,0.0,5.331904,0.585142,12.9783,14.1121,1.041,8.0088,8.0088,0.0,0.0,0.0
1.8,2.0,0.0,6.158149,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,121.0,250.0,404.0
7.5,1.0,1.1,8.282484,0.950948,14.098,14.216,0.595,8.094,8.372,62.0,402.0,254.0
18.1,1.0,1.2,10.36854,1.119027,13.593,13.601,0.71,7.438,7.438,136.0,310.0,237.0
8.1,1.0,1.1,7.671104,0.972556,14.5428,15.4476,0.6336,7.6483,7.7518,0.0,0.0,0.0
31.0,1.0,0.0,8.751646,0.967128,13.002,13.8479,0.7056,11.0603,11.3491,0.0,0.0,0.0
28.5,1.0,0.0,10.740452,1.087521,12.4214,13.1836,1.0542,7.3636,7.5749,0.0,0.0,0.0
33.1,1.0,0.0,9.90223,1.179517,13.151,14.6758,0.7,8.047,8.465,0.0,0.0,0.0
18.6,1.0,0.0,9.938897,1.007364,12.329,13.0533,0.843,9.318,9.318,0.0,0.0,0.0
6.5,1.0,0.5,10.983443,1.042679,11.6875,12.4116,1.0035,7.406,7.5765,0.0,0.0,0.0
31.0,1.0,0.0,7.139936,0.783473,13.123,13.8742,0.78,9.593,9.748,0.0,0.0,0.0
11.0,1.0,1.1,7.403276,0.859584,13.1449,14.3812,0.7002,8.0204,8.1331,147.0,256.0,220.0
33.1,1.0,0.0,9.499104,1.040641,12.82,13.7522,0.82,8.002,8.134,0.0,0.0,0.0
20.1,1.0,0.0,5.012598,0.520477,12.432,13.5853,1.153,8.412,8.412,0.0,0.0,0.0
31.0,1.0,0.0,11.238474,1.089661,11.8108,12.4681,0.8463,9.447,9.5666,0.0,0.0,0.0
7.5,1.0,1.1,9.699298,1.068813,13.1958,13.6722,0.5688,8.6253,9.3288,121.0,424.0,303.0
18.1,1.0,1.1,10.367831,1.236541,13.8572,14.4261,0.5256,9.7224,10.0401,143.0,277.0,239.0
18.1,1.0,1.2,10.385344,1.184951,13.2879,13.907,0.5546,8.7699,9.3758,119.0,319.0,232.0
15.2,1.0,0.0,9.928135,1.049587,12.5071,13.3603,0.815,7.1337,7.3238,0.0,0.0,0.0
6.5,1.0,0.0,10.647491,1.208285,13.3982,13.9409,0.757,8.3578,8.7257,0.0,0.0,0.0
6.5,1.0,0.0,10.602373,1.238698,13.679,14.258,0.66,7.563,7.773,0.0,0.0,0.0
23.6,1.0,0.0,5.025994,0.498711,11.6264,12.6175,0.8436,7.3323,8.0184,0.0,0.0,0.0
10.4,1.0,0.0,6.608269,0.670015,12.3696,12.941,1.0698,8.2129,8.2502,0.0,0.0,0.0
10.8,1.0,0.0,5.908178,0.751884,14.563,15.225,0.56,9.709,9.709,0.0,0.0,0.0
18.0,1.0,1.3,10.586876,1.231082,13.2289,14.1082,0.4845,8.0012,8.146,44.0,273.0,122.0
6.5,1.0,0.0,11.189136,1.236985,12.6566,13.7252,0.6005,8.5799,9.629,0.0,0.0,0.0
80.0,1.0,1.4,11.99536,1.390478,13.4189,14.2694,0.7104,7.7958,7.8353,0.0,0.0,0.0
10.4,1.0,0.0,8.548743,0.941745,12.5856,13.5892,0.756,7.2224,8.4441,0.0,0.0,0.0
10.0,1.0,1.1,9.734225,1.201904,14.1022,14.8289,0.5312,8.6302,8.726,108.0,271.0,270.0
40.5,1.0,1.2,10.555496,1.035049,12.236,12.7836,0.787,6.414,6.447,78.0,237.0,348.0
40.5,1.0,1.2,15.209936,1.319236,10.556,11.8076,1.035,6.067,6.201,78.0,245.0,348.0
40.5,1.0,1.2,16.666366,1.438872,10.2888,11.4434,0.8787,6.3494,6.5318,78.0,245.0,348.0
20.1,1.0,0.0,4.166282,0.395658,11.78,13.0716,1.43,8.789,8.789,0.0,0.0,0.0
20.1,1.0,0.0,5.472096,0.58909,12.431,13.903,1.06,8.07,8.499,0.0,0.0,0.0
20.1,1.0,0.0,5.017671,0.581287,13.5926,14.4832,0.8399,12.2318,12.2318,0.0,0.0,0.0
20.1,1.0,0.0,4.19737,0.359884,10.931,12.2271,1.52,6.215,6.215,0.0,0.0,0.0
20.1,1.0,0.0,4.54985,0.440838,12.018,13.1105,1.4649,6.7016,6.7016,0.0,0.0,0.0
23.5,1.0,1.2,12.328001,1.336859,12.3764,13.4208,0.6113,7.9946,8.341,0.0,0.0,0.0
8.0,1.0,0.0,8.49537,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,225.0,222.0,393.0
12.0,1.0,1.1,3.356115,0.376045,12.92,14.101,0.765,5.717,12.699,75.0,724.0,361.0
46.5,1.0,1.1,9.056925,0.852208,11.333,12.016,0.57,6.265,6.265,246.0,381.0,574.0
18.0,1.0,1.3,10.716401,1.260739,13.0466,14.2969,0.5731,7.4846,7.5827,44.0,273.0,130.0
23.0,1.0,0.0,10.412277,1.139332,12.8168,13.7669,0.7649,7.192,7.2089,0.0,0.0,0.0
29.4,1.0,0.0,13.200866,1.179976,10.8991,12.1381,1.1554,7.7439,7.7822,0.0,0.0,0.0
10.8,1.0,0.0,5.927439,0.551382,11.2295,12.1258,0.771,7.0425,7.1942,0.0,0.0,0.0
23.0,1.0,1.4,10.417595,1.137531,13.3492,13.5861,0.5655,5.4879,5.6456,87.0,453.0,234.0
7.0,2.0,0.0,12.488976,1.057002,12.58285,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,79.0,250.0,199.0
12.0,1.0,1.1,7.353295,0.775086,12.1046,13.1639,0.7237,8.9058,9.0113,44.0,499.0,271.0
40.5,1.0,1.5,13.841759,1.262796,10.8735,12.093,0.9155,6.84,6.9952,38.0,255.0,363.0
22.0,1.0,1.1,7.333671,0.950055,14.256,15.661,0.67,7.647,7.647,163.0,79.0,388.0
46.6,1.0,0.0,10.139345,0.914981,10.355,12.178,1.095,5.285,5.394,0.0,0.0,0.0
10.0,1.0,1.1,11.178003,1.262398,12.7515,13.8683,0.6067,8.2208,8.6998,92.0,283.0,224.0
12.0,1.0,0.0,9.379575,1.054953,12.5859,13.8955,0.6714,8.1063,8.4202,0.0,0.0,0.0
27.8,1.0,1.5,8.461071,0.95812,13.1321,14.1634,0.5972,7.189,7.3675,99.0,311.0,271.0
5.0,1.0,1.1,6.635025,0.75847,13.398,14.3431,0.69,7.504,8.213,81.0,213.0,362.0
29.0,1.0,0.0,10.378185,1.053411,11.897,12.54,0.1,7.915,7.915,0.0,0.0,0.0
53.2,1.0,0.0,9.707772,1.031282,12.3596,13.252,0.6289,7.7834,8.152,0.0,0.0,0.0
9.5,1.0,1.1,7.184296,0.84255,13.413,14.5902,0.65,7.701,7.962,114.0,126.0,406.0
9.5,1.0,1.1,5.856174,0.679939,13.6622,14.291,0.5043,6.1065,6.6757,114.0,401.0,310.0
29.0,1.0,0.0,10.193696,0.920316,11.025,12.345,1.23,7.47,7.776,0.0,0.0,0.0
29.0,1.0,0.0,10.147649,1.097672,12.7579,13.7567,0.7489,9.7628,10.6838,0.0,0.0,0.0
29.0,1.0,0.0,11.280788,1.235706,12.968,14.07,0.795,6.983,6.983,0.0,0.0,0.0
53.2,1.0,0.0,10.016953,0.88226,10.5529,11.623,0.8032,8.2941,8.3592,0.0,0.0,0.0
25.0,1.0,0.0,5.719562,0.630298,12.7108,13.9942,0.7805,7.4053,7.8438,0.0,0.0,0.0
9.5,1.0,1.1,6.021044,0.719639,13.284,14.773,0.54,6.808,9.466,114.0,206.0,453.0
35.0,1.0,1.3,8.618342,0.764735,11.057,12.4241,0.503,6.712,7.304,51.0,201.0,270.0
6.5,1.0,0.5,10.504761,1.19417,13.0498,14.0039,0.605,8.7105,8.7203,0.0,0.0,0.0
29.0,1.0,0.0,9.620622,1.010225,12.2018,13.6211,0.9554,8.2231,8.3399,0.0,0.0,0.0
53.2,1.0,0.0,9.652825,1.029227,12.2522,13.4615,0.6725,6.6098,6.9894,0.0,0.0,0.0
20.0,1.0,0.0,7.783096,0.719576,10.764,12.544,1.03,5.72,6.471,89.0,101.0,193.0
20.0,1.0,0.0,9.106473,0.84599,10.6839,12.0035,0.6519,5.6832,5.7259,79.0,177.0,208.0
9.5,1.0,1.1,6.324772,0.825838,14.6363,15.9339,0.564,7.7087,8.19,153.0,844.0,383.0
22.0,1.0,1.1,10.692136,1.268408,13.136,14.5985,0.7,8.871,9.052,163.0,135.0,303.0
29.1,1.0,0.0,7.775244,0.872553,12.9617,14.0437,0.5236,6.6847,6.8748,0.0,0.0,0.0
6.5,1.0,0.5,11.364926,1.242707,12.564,13.762,0.73,6.814,6.814,0.0,0.0,0.0
6.5,1.0,0.5,10.497241,1.172711,12.5421,14.0164,0.6358,8.4236,8.6771,0.0,0.0,0.0
29.0,1.0,0.0,9.988898,1.028214,12.0036,13.4632,1.031,7.6366,7.8607,0.0,0.0,0.0
29.0,1.0,0.0,8.266942,0.744936,10.58,12.3151,1.35,7.496,7.569,0.0,0.0,0.0
29.0,1.0,0.0,8.371251,0.711634,10.252,11.6421,1.26,6.855,7.276,0.0,0.0,0.0
23.5,1.0,0.0,4.20448,0.411072,11.464,13.405,1.27,6.061,7.487,0.0,0.0,0.0
23.5,1.0,0.0,3.506335,0.390333,12.99,14.349,0.99,7.238,7.412,0.0,0.0,0.0
23.5,1.0,0.0,8.018941,0.853399,12.3854,13.497,0.6714,9.8222,9.8222,0.0,0.0,0.0
25.0,1.0,0.0,7.864802,0.937362,13.3902,14.7674,0.6685,7.7495,7.6098,0.0,0.0,0.0
17.0,1.0,1.2,10.490561,1.2891,13.7563,14.9722,0.5284,7.5414,7.7878,3.0,0.0,0.0
29.6,1.0,0.0,7.92582,0.738772,10.328,12.004,0.85,10.0,10.0,0.0,0.0,0.0
11.2,1.0,0.0,14.054589,1.350531,11.174,12.0579,0.47,7.669,7.947,0.0,0.0,0.0
29.0,1.0,0.0,5.09893,0.443562,10.252,11.671,1.31,15.0,15.0,0.0,0.0,0.0
29.0,1.0,0.0,5.906014,0.51374,10.252,11.671,1.31,11.417,11.417,0.0,0.0,0.0
14.0,1.0,0.0,6.786283,0.755109,12.9601,13.9838,0.5932,7.8948,8.3648,0.0,0.0,0.0
14.0,1.0,0.0,9.537174,1.001837,12.1311,13.1604,0.7563,7.5227,7.5898,0.0,0.0,0.0
23.0,1.0,1.1,9.713855,1.096978,12.8398,13.7922,0.6653,6.8675,7.0332,71.0,302.0,247.0
29.1,1.0,0.0,8.140011,0.930305,12.844,14.3784,0.73,7.236,7.236,0.0,0.0,0.0
29.1,1.0,0.0,8.145115,0.913864,12.6808,13.9949,0.6662,5.9674,5.9981,0.0,0.0,0.0
18.9,1.0,0.0,10.035714,1.147404,13.185,14.255,0.935,8.475,8.668,0.0,0.0,0.0
5.3,1.0,0.5,12.456129,1.337575,12.2467,13.3245,0.6977,9.2398,9.3025,0.0,0.0,0.0
29.6,1.0,0.0,6.247741,0.678848,12.1,13.703,0.965,7.766,9.024,0.0,0.0,0.0
6.5,1.0,0.5,11.714692,1.22195,12.1535,13.1519,0.814,8.2136,8.2136,0.0,0.0,0.0
53.2,1.0,0.0,10.844369,1.168549,12.2663,13.6694,0.7954,6.3513,6.0512,0.0,0.0,0.0
25.0,1.0,0.0,7.448836,0.819369,12.6546,13.7238,0.8627,7.6322,7.7195,0.0,0.0,0.0
1.8,2.0,0.0,5.2617,0.0,0.0,13.420150826067003,0.829615549662488,8.1407,8.728247772511848,124.0,192.0,124.0
40.0,1.0,1.3,5.756061,0.728457,14.799,15.257,0.6,7.143,7.564,99.0,338.0,230.0
23.0,1.0,1.1,10.662884,1.282492,13.8486,14.6945,0.7175,7.2205,7.31,71.0,302.0,247.0
18.9,1.0,0.0,9.243032,0.865989,10.457,12.3349,1.24,7.5356,7.5356,0.0,0.0,0.0
18.9,1.0,0.0,11.731506,1.15625,11.651,12.626,1.07,7.145,7.195,0.0,0.0,0.0
5.3,1.0,0.5,13.098223,1.352709,11.9997,13.3116,1.0301,9.0692,9.1356,0.0,0.0,0.0
29.6,1.0,0.0,7.728781,0.676308,10.071,11.206,0.95,6.54,7.842,0.0,0.0,0.0
29.6,1.0,0.0,7.715198,0.678397,10.495,11.551,1.21,7.268,7.77,0.0,0.0,0.0
53.2,1.0,0.0,8.779878,0.90249,12.0892,13.0012,0.7997,7.2002,7.3411,0.0,0.0,0.0
53.2,1.0,0.0,10.413402,1.136939,12.4277,13.4228,0.6437,7.2224,7.4906,0.0,0.0,0.0
14.0,1.0,0.0,7.681202,0.829044,12.2921,13.4477,0.8328,7.5392,7.6429,0.0,0.0,0.0
7.3,1.0,1.1,12.376936,1.363945,12.27,13.636,0.89,8.157,8.197,92.0,243.0,276.0
18.0,1.0,1.3,10.285361,1.150625,12.704,13.9225,0.84,7.332,7.368,44.0,273.0,92.0
18.9,1.0,0.0,11.925835,1.265969,11.9109,13.4941,1.0356,8.4419,8.6001,0.0,0.0,0.0
5.3,1.0,0.5,10.81596,1.174927,12.6395,13.6063,1.0222,8.1397,8.6922,0.0,0.0,0.0
29.6,1.0,0.0,7.798456,0.730766,10.381,12.126,1.29,10.288,11.079,0.0,0.0,0.0
29.6,1.0,0.0,6.318986,0.618613,10.807,12.646,1.305,8.742,9.208,0.0,0.0,0.0
29.6,1.0,0.0,6.310058,0.599312,10.8102,12.0948,1.0572,7.1106,7.945,0.0,0.0,0.0
20.4,1.0,0.0,8.874067,0.904291,10.953,12.926,1.153,9.53,10.881,0.0,0.0,0.0
10.2,1.0,0.0,7.645698,0.864592,12.7175,14.1597,1.2053,8.3703,8.5648,0.0,0.0,0.0
40.0,1.0,0.0,7.544852,0.941462,14.357,15.2364,0.635,9.203,9.613,102.0,266.0,307.0
18.2,1.0,0.0,11.011504,1.065015,11.3442,12.3104,0.8074,7.7892,7.8761,58.0,140.0,250.0
27.9,1.0,0.0,12.50073,1.207569,12.58285,13.03,0.829615549662488,0.0,7.0,0.0,0.0,0.0
18.9,1.0,0.0,10.212546,1.131653,12.5502,14.1088,1.1689,8.7613,9.0777,0.0,0.0,0.0
29.6,1.0,0.0,8.104964,0.746998,10.8056,12.0184,0.8951,7.0482,7.0482,0.0,0.0,0.0
29.6,1.0,0.0,8.207183,0.847281,12.14,13.324,1.11,7.787,8.037,0.0,0.0,0.0
29.6,1.0,0.0,8.14514,0.812012,10.907,12.801,1.05,9.153,9.334,0.0,0.0,0.0
29.0,1.0,0.0,9.647127,0.942984,11.144,12.8495,0.84,8.757,9.189,0.0,0.0,0.0
14.0,1.0,0.0,6.714657,0.755519,12.6929,13.8191,0.7211,7.6099,8.86,0.0,0.0,0.0
27.9,1.0,0.0,12.134236,1.221915,12.58285,13.34,0.829615549662488,0.0,8.8,0.0,0.0,0.0
86.2,1.0,1.6,8.801146,0.989699,12.8819,13.944,0.8901,8.7964,8.8776,182.0,309.0,412.0
5.3,1.0,0.5,13.137367,1.322989,11.7055,13.088,1.2954,7.7345,7.9503,0.0,0.0,0.0
29.6,1.0,0.0,8.46894,0.927986,12.793,13.569,0.84,7.94,7.971,0.0,0.0,0.0
29.6,1.0,0.0,7.532565,0.861877,13.354,14.15,0.88,8.821,9.023,0.0,0.0,0.0
29.6,1.0,0.0,7.687119,0.825315,12.484,13.537,1.03,7.444,7.572,0.0,0.0,0.0
20.4,1.0,0.0,9.078028,0.964691,12.3324,13.5396,1.014,9.7234,9.8381,0.0,0.0,0.0
28.5,1.0,0.0,9.882142,1.100153,13.142,13.868,0.995,9.64,9.729,0.0,0.0,0.0
27.5,1.0,1.4,5.730331,0.599659,12.4057,13.4345,1.2024,12.2405,12.2405,30.0,297.0,187.0
27.9,1.0,0.0,11.686923,1.015591,12.58285,12.02,0.829615549662488,0.0,9.7,58.0,227.0,256.0
86.2,1.0,1.6,10.085674,1.130391,13.181,13.9486,0.9723,7.5788,8.1086,178.0,268.0,473.0
86.2,1.0,1.6,7.953359,0.965238,13.55,14.9235,0.8202,6.9841,7.0805,182.0,300.0,444.0
19.4,1.0,0.0,10.435867,1.259812,14.238,14.458,0.7,8.779,8.779,0.0,0.0,0.0
18.9,1.0,0.0,10.951835,1.302354,14.124,14.601,0.87,8.116,8.252,0.0,0.0,0.0
18.9,1.0,0.0,10.641296,1.168852,12.7628,13.7592,1.038,8.837,8.8777,0.0,0.0,0.0
5.3,1.0,0.5,11.793775,1.262434,12.7479,13.4433,0.9965,7.6491,7.8829,0.0,0.0,0.0
13.3,1.0,0.0,8.534801999999999,0.936705,13.234,13.574,0.749,8.527,8.589,0.0,0.0,0.0
28.5,1.0,0.0,10.917048,1.12955,12.119,13.3029,1.11,5.994,6.217,0.0,0.0,0.0
14.2,1.0,1.1,10.970119,1.300563,14.063,14.379,0.7,7.029,7.196,0.0,0.0,0.0
33.5,1.0,1.2,7.178566,0.83344,13.545,14.0566,0.635,7.595,8.068,142.0,351.0,262.0
5.3,1.0,0.5,10.8785,1.291442,13.997,14.6179,0.97,8.329,8.39,0.0,0.0,0.0
29.6,1.0,0.0,6.616731,0.776264,13.427,14.3331,0.8,7.677,7.677,0.0,0.0,0.0
13.3,1.0,0.0,8.144466,0.877115,12.637,13.6183,1.045,8.976,9.191,0.0,0.0,0.0
17.0,1.0,0.0,11.22448,1.082601,11.747,12.872,1.45,5.093,5.093,51.0,218.0,215.0
17.0,1.0,1.1,8.384707,1.075318,15.033,15.9898,1.05,5.519,5.519,51.0,212.0,200.0
19.4,1.0,0.0,11.365228,1.269031,13.0521,13.9166,0.9457,7.6182,7.6873,0.0,0.0,0.0
18.9,1.0,0.0,10.819691,1.192008,12.8725,13.8258,0.9956,8.0904,8.2099,0.0,0.0,0.0
43.7,1.0,0.0,11.223517,1.159808,12.315,13.589,1.433,6.882,6.92,0.0,0.0,0.0
13.3,1.0,0.0,11.127073,1.233872,12.9567,13.952,1.1091,8.1437,8.2528,0.0,0.0,0.0
8.0,1.0,1.0,7.540857,0.936864,14.498,15.207,0.795,8.842,9.504,0.0,0.0,0.0
12.0,1.0,0.0,6.524908,0.798176,14.1512,15.0321,0.7958,7.257,7.5533,0.0,0.0,0.0
22.0,1.0,0.0,7.757933,0.853105,12.875,13.9599,1.07,7.46,7.526,0.0,0.0,0.0
7.6,1.0,0.0,10.074402,1.106864,12.8931,13.8283,1.1169,7.804,7.8491,0.0,0.0,0.0
14.2,1.0,1.1,10.047456,1.177021,13.57,14.3896,0.803,7.645,7.859,0.0,0.0,0.0
15.8,1.0,1.2,10.427759,1.250679,14.0189,14.6278,0.7797,8.1924,8.5676,0.0,0.0,0.0
6.5,1.0,1.1,6.615139,0.813371,14.115,15.28,0.73,8.886,8.886,136.0,419.0,214.0
23.0,1.0,1.1,9.560605,1.14681,13.8965,14.5394,0.7004,8.085,8.085,71.0,302.0,247.0
27.9,1.0,0.0,14.617578,1.362357,12.58285,12.81,0.829615549662488,0.0,10.6,58.0,242.0,241.0
18.9,1.0,0.0,10.364985,1.176917,13.2969,14.3309,1.0475,7.9851,8.0184,0.0,0.0,0.0
53.2,1.0,0.0,10.1263,1.073087,12.2726,13.2535,0.9021,7.2432,7.5908,0.0,0.0,0.0
22.0,1.0,0.0,8.551243,1.059531,14.538,15.335,0.87,6.707,6.707,0.0,0.0,0.0
8.0,1.0,1.2,7.316391,0.866582,13.9401,14.5837,0.6778,6.8377,7.0683,199.0,471.0,197.0
9.7,1.0,1.1,8.607188,1.016909,13.7531,14.5757,0.6091,5.3192,5.7543,136.0,497.0,303.0
31.5,1.0,1.1,6.924647,0.803537,12.903,14.1876,0.717,8.103,8.637,80.0,282.0,271.0
18.9,1.0,0.0,10.571375,1.059385,12.167,13.13,1.11,7.98,7.98,0.0,0.0,0.0
18.9,1.0,0.0,9.786758,1.086215,13.128,14.0138,0.915,10.609,10.771,0.0,0.0,0.0
8.0,1.0,1.0,8.298615,1.012754,14.097,14.9873,0.8,8.34,8.34,0.0,0.0,0.0
