NOME,FAZ,TAL,dosismad,semsmad,edad,cortes,vejez,sacarosa,mes,periodo,TCH,lluvias,grupo_tenencia,pct_diatrea,sacarosa_nivel,TCH_nivel
AMAIME SILCA,81291,40,0.8,8.3,12.3,4,2.4,14.0,12,202012,112,137,3,6.2,Alto,Bajo
AMAIME SILCA,81291,41,0.8,6.3,11.2,2,2.3,13.0,3,201903,157,0,3,3.5,Medio,Alto
AMAIME SILCA,81291,41,0.6,7.9,12.2,3,1.8,13.3,3,202003,167,68,3,4.3,Alto,Alto
AMAIME SILCA,81291,43,0.8,6.6,13.1,1,2.5,13.4,3,201903,156,0,3,3.5,Alto,Alto
AMAIME SILCA,81291,43,0.6,8.1,12.2,2,2.1,14.0,3,202003,151,68,3,4.3,Alto,Medio
ARANJUEZ,80552,1,1.2,7.6,12.8,1,12.3,12.8,1,201901,155,10,3,4.4,Medio,Alto
ARANJUEZ,80552,1,1.2,8.4,12.1,2,2.7,12.5,1,202001,115,8,3,4.4,Medio,Bajo
ARANJUEZ,80552,1,0.8,6.0,11.8,3,2.4,12.9,1,202101,146,134,3,4.4,Medio,Medio
ARANJUEZ,80552,2,1.2,8.9,12.2,2,12.5,12.6,1,202001,145,8,3,4.4,Medio,Medio
ARANJUEZ,80552,2,0.8,6.7,11.9,3,2.2,12.7,1,202101,138,119,3,4.4,Medio,Medio
ARANJUEZ,80552,3,1.2,7.7,12.4,1,4.1,12.5,1,201901,157,0,3,4.4,Medio,Alto
ARANJUEZ,80552,3,1.2,8.4,12.1,2,2.9,13.3,1,202001,116,8,3,4.4,Alto,Bajo
ARANJUEZ,80552,3,0.8,6.1,11.8,3,2.3,12.9,1,202101,155,134,3,4.4,Medio,Alto
ARANJUEZ,80552,4,1.2,8.7,12.1,2,8.3,12.3,1,202001,147,8,3,4.4,Bajo,Medio
ARANJUEZ,80552,4,0.8,7.0,12.0,3,2.9,12.7,1,202101,144,134,3,4.4,Medio,Medio
ARANJUEZ,80552,5,1.2,8.0,12.3,1,6.7,12.5,1,201901,147,0,3,4.4,Medio,Medio
ARANJUEZ,80552,5,1.2,8.6,12.0,2,2.0,13.3,1,202001,116,8,3,4.4,Alto,Bajo
ARANJUEZ,80552,5,0.8,6.3,11.8,3,2.2,13.1,1,202101,153,134,3,4.4,Medio,Medio
ARANJUEZ,80552,6,1.2,13.1,13.1,1,8.1,13.1,9,201709,151,0,3,7.7,Medio,Medio
ARANJUEZ,80552,6,0.8,9.3,12.0,4,3.5,12.9,9,202009,141,54,3,5.1,Medio,Medio
ARANJUEZ,80552,7,1.2,13.3,13.4,1,8.6,11.9,9,201709,139,0,3,7.7,Bajo,Medio
ARANJUEZ,80552,7,1.2,9.7,12.2,3,2.2,13.3,9,201909,152,0,3,3.7,Alto,Medio
ARANJUEZ,80552,7,0.8,9.4,11.7,4,2.3,13.7,9,202009,136,30,3,2.9,Alto,Medio
ARANJUEZ,80552,8,1.2,12.9,13.9,1,3.7,13.6,9,201709,138,0,3,11.0,Alto,Medio
ARANJUEZ,80552,8,1.2,8.1,11.9,3,8.2,12.9,9,201909,155,0,3,4.4,Medio,Alto
ARANJUEZ,80552,8,0.8,9.9,12.2,4,3.2,12.9,9,202009,130,54,3,1.3,Medio,Bajo
ARANJUEZ,80552,9,1.2,13.0,13.8,1,2.4,13.3,9,201709,155,0,3,7.7,Alto,Alto
ARANJUEZ,80552,9,1.0,7.7,11.8,2,2.3,12.6,9,201809,157,113,3,4.1,Medio,Alto
ARANJUEZ,80552,9,1.2,8.3,12.0,3,13.7,12.1,9,201909,150,0,3,3.7,Bajo,Medio
ARANJUEZ,80552,9,0.8,9.4,12.0,4,2.3,13.0,9,202009,127,54,3,1.9,Medio,Bajo
ARANJUEZ,80552,10,0.8,9.0,12.6,1,6.8,13.0,11,201811,176,135,3,4.4,Medio,Alto
ARANJUEZ,80552,10,1.2,9.0,14.0,2,2.6,12.0,1,202001,173,8,3,4.4,Bajo,Alto
ARANJUEZ,80552,10,0.8,7.1,11.9,3,2.9,12.8,1,202101,139,119,3,4.4,Medio,Medio
ARANJUEZ,80552,11,0.8,9.1,12.5,1,4.1,13.1,11,201811,183,135,3,4.4,Medio,Alto
ARANJUEZ,80552,11,1.2,9.1,14.0,2,2.7,12.4,1,202001,169,8,3,4.4,Bajo,Alto
ARANJUEZ,80552,12,0.8,9.3,12.5,1,7.4,13.7,11,201811,160,135,3,4.4,Alto,Alto
ARANJUEZ,80552,12,1.2,9.3,14.0,2,2.0,12.5,1,202001,176,8,3,4.4,Medio,Alto
ARANJUEZ,80552,12,0.8,7.9,12.0,3,2.7,12.9,1,202101,138,104,3,4.4,Medio,Medio
AURORA CUCALON,80601,990,1.0,8.0,13.1,1,1.5,13.1,4,201604,138,199,3,3.7,Medio,Medio
AURORA CUCALON,80601,990,1.4,7.4,12.1,3,17.9,12.8,6,201806,116,315,3,4.0,Medio,Bajo
AURORA CUCALON,80601,990,1.0,11.9,13.0,4,1.9,12.5,7,201907,113,320,3,4.8,Medio,Bajo
AURORA CUCALON,80601,990,0.8,6.1,11.5,5,1.2,12.3,6,202006,98,62,3,2.6,Bajo,Bajo
AURORA CUCALON,80601,990A,0.8,5.3,11.8,2,14.4,10.8,5,201605,119,464,3,5.2,Bajo,Bajo
AURORA CUCALON,80601,990A,1.4,6.9,12.0,4,19.2,12.0,5,201805,109,315,3,4.0,Bajo,Bajo
AURORA CUCALON,80601,990A,1.0,12.3,13.2,5,1.7,13.1,7,201907,126,345,3,4.8,Medio,Bajo
AURORA CUCALON,80601,990A,0.8,5.9,11.3,6,1.2,13.0,6,202006,110,62,3,2.6,Medio,Bajo
AURORA CUCALON,80601,991,0.8,11.4,12.7,2,1.9,14.8,9,201509,150,42,3,2.3,Alto,Medio
AURORA CUCALON,80601,991B,1.5,8.3,14.3,1,15.3,13.4,8,201808,144,331,3,5.6,Alto,Medio
AURORA CUCALON,80601,991B,1.2,15.1,13.8,2,1.5,13.2,10,201910,123,160,3,3.1,Alto,Bajo
AURORA CUCALON,80601,991B,0.8,10.9,12.5,3,2.5,14.0,10,202010,114,118,3,3.1,Alto,Bajo
AURORA CUCALON,80601,991C,1.0,11.9,12.8,6,7.6,12.9,12,201912,112,369,3,3.1,Medio,Bajo
AURORA CUCALON,80601,991C,1.0,10.9,13.5,7,1.6,12.6,1,202101,127,203,3,3.1,Medio,Bajo
AURORA CUCALON,80601,991D,1.0,11.3,12.6,3,1.6,12.5,10,201610,138,192,3,3.1,Medio,Medio
AURORA CUCALON,80601,991D,1.2,15.1,13.8,6,3.7,13.4,10,201910,136,131,3,3.1,Alto,Medio
AURORA CUCALON,80601,991D,0.8,11.0,12.5,7,2.0,13.6,10,202010,117,69,3,3.1,Alto,Bajo
AURORA CUCALON,80601,991E,1.0,9.7,11.9,5,1.5,13.4,2,201902,117,10,3,4.8,Alto,Bajo
AURORA CUCALON,80601,991G,1.5,8.4,12.8,5,0.8,12.8,8,201808,130,65,3,5.5,Medio,Bajo
BARCELONA,80492,6,1.2,6.1,14.3,2,1.3,12.2,12,201712,116,0,3,1.4,Bajo,Bajo
BARCELONA,80492,6,1.0,7.9,12.7,4,1.5,12.9,1,202001,113,0,3,3.0,Medio,Bajo
BARCELONA,80492,8,0.5,9.1,12.1,3,1.5,13.0,9,202009,111,0,3,1.7,Medio,Bajo
BARCELONA,80492,9,0.8,8.3,12.2,3,1.3,12.9,12,201812,114,0,3,3.0,Medio,Bajo
BARCELONA,80492,9,1.2,4.7,11.3,4,1.7,12.5,11,201911,115,0,3,3.0,Medio,Bajo
BERLIN TENORIO,81132,1,1.0,7.7,12.5,1,4.7,12.4,5,201905,185,0,3,4.1,Bajo,Alto
BERLIN TENORIO,81132,1,0.5,6.7,11.5,2,1.5,11.9,4,202004,163,0,3,3.9,Bajo,Alto
BETANIA,80108,314,1.0,5.3,11.5,3,27.9,11.0,6,201906,90,214,1,4.7,Bajo,Bajo
BETANIA,80108,314,0.8,5.6,11.4,4,1.5,12.1,6,202006,101,67,1,6.8,Bajo,Bajo
BETANIA,80108,320,1.3,11.4,14.8,3,5.3,12.2,3,201803,145,509,1,10.6,Bajo,Medio
BETANIA,80108,320,0.8,7.7,12.0,4,1.5,14.3,3,201903,92,81,1,2.8,Alto,Bajo
BETANIA,80108,320,0.8,8.9,12.2,5,1.4,12.6,3,202003,102,128,1,2.8,Medio,Bajo
BETANIA,80108,320B,1.1,7.6,12.6,5,17.9,12.6,5,201805,137,268,1,5.9,Medio,Medio
BETANIA,80108,320B,1.2,6.0,11.4,6,1.7,11.1,4,201904,132,221,1,4.7,Bajo,Bajo
BETANIA,80108,320B,1.2,7.3,11.9,7,1.3,12.0,4,202004,130,261,1,3.6,Bajo,Bajo
BETANIA,80108,321,1.0,10.3,13.5,1,2.0,13.4,10,201910,125,259,1,2.8,Alto,Bajo
BETANIA,80108,321,0.8,13.4,13.1,2,2.5,13.9,11,202011,105,112,1,4.4,Alto,Bajo
BETANIA,80108,322,1.0,9.7,12.8,1,1.5,11.9,12,201612,150,470,1,7.0,Bajo,Medio
BETANIA,80108,322,1.2,6.3,11.0,3,2.2,13.2,8,201808,105,77,1,5.7,Alto,Bajo
BETANIA,80108,322,1.0,15.3,13.8,4,1.4,13.6,10,201910,145,119,1,4.5,Alto,Medio
BETANIA,80108,322A,0.8,6.3,11.6,4,20.7,12.2,4,202004,107,158,1,7.1,Bajo,Bajo
BETANIA,80108,324A,1.2,9.7,14.3,3,14.8,11.0,4,201804,181,369,1,6.1,Bajo,Alto
BETANIA,80108,324A,1.2,4.4,11.7,5,14.3,13.0,3,202003,141,145,1,2.8,Medio,Medio
BETANIA,80108,325,0.8,5.7,11.8,2,1.7,12.3,5,202005,152,181,1,5.0,Bajo,Medio
BETANIA,80108,330,1.0,8.9,13.3,5,2.0,12.0,4,201804,155,317,1,5.4,Bajo,Alto
BETANIA,80108,330,1.2,4.3,11.1,6,2.1,10.8,4,201904,152,203,1,4.5,Bajo,Medio
BETANIA,80108,330,1.2,5.4,11.7,7,1.9,11.7,3,202003,136,119,1,2.8,Bajo,Medio
BETANIA MORALES,80187,1,1.0,7.4,12.9,1,2.9,13.6,12,201512,138,267,2,4.3,Alto,Medio
BETANIA MORALES,80187,3,1.2,3.9,11.0,2,4.2,12.3,2,201902,55,19,2,1.4,Bajo,Bajo
BETANIA MORALES,80187,3,1.0,13.0,13.1,3,36.1,14.2,3,202003,99,289,2,2.8,Alto,Bajo
BETANIA MORALES,80187,4,1.2,14.4,17.9,1,3.8,13.3,1,201801,140,684,2,4.2,Alto,Medio
BETANIA MORALES,80187,4,1.2,3.9,11.0,2,3.7,12.7,2,201902,118,19,2,0.6,Medio,Bajo
BETANIA MORALES,80187,4,1.0,12.9,13.1,3,2.9,13.8,3,202003,103,287,2,2.8,Alto,Bajo
BETANIA MORALES,80187,005A,1.2,3.9,11.2,2,3.1,12.3,2,201902,60,19,2,3.0,Bajo,Bajo
BETANIA MORALES,80187,6,1.2,4.1,11.3,2,3.5,12.9,2,201902,98,21,2,1.6,Medio,Bajo
BETANIA MORALES,80187,6,1.0,12.6,12.9,3,8.7,12.7,3,202003,102,273,2,2.8,Medio,Bajo
BETANIA MORALES,80187,006A,1.2,4.0,11.3,2,2.7,12.5,2,201902,69,21,2,3.0,Medio,Bajo
BETANIA MORALES,80187,7,1.2,4.1,11.3,2,2.6,12.6,2,201902,70,21,2,3.0,Medio,Bajo
BETANIA MORALES,80187,8,1.0,7.4,12.7,1,2.9,13.8,12,201512,132,237,2,2.4,Alto,Bajo
BRITANIA,80474,2,0.8,6.3,12.6,4,20.1,13.3,10,201910,185,0,3,4.4,Alto,Alto
BRITANIA,80474,2,0.8,9.6,13.3,5,2.2,13.0,11,202011,170,0,3,4.4,Medio,Alto
BRITANIA,80474,3,0.8,9.7,12.7,5,2.3,13.6,11,202011,161,0,3,4.4,Alto,Alto
BRITANIA,80474,4,0.8,10.0,12.8,5,2.7,14.4,11,202011,134,0,3,4.4,Alto,Medio
BRITANIA,80474,5,1.0,6.9,13.4,1,3.1,12.5,6,201806,153,72,3,9.8,Medio,Medio
BRITANIA,80474,5,0.8,6.3,13.7,3,3.3,13.0,9,202009,139,0,3,3.3,Medio,Medio
BRITANIA,80474,005A,0.8,9.7,12.7,5,2.1,13.3,11,202011,119,0,3,4.4,Alto,Bajo
BRITANIA,80474,8,0.8,9.9,12.7,6,2.5,13.2,11,202011,135,0,3,4.4,Alto,Medio
BRITANIA,80474,010A,0.8,7.9,14.0,3,6.2,10.3,5,202005,137,0,3,4.4,Bajo,Medio
BRITANIA,80474,11,0.8,9.7,12.6,5,2.4,13.2,11,202011,145,0,3,4.4,Alto,Medio
CAIMOS,80189,1,0.7,7.1,12.5,1,2.9,13.2,8,201608,113,115,2,0.8,Alto,Bajo
CAIMOS,80189,1,0.8,6.7,11.6,5,3.9,13.0,8,202008,112,131,2,3.2,Medio,Bajo
CAIMOS,80189,3,0.7,7.1,12.6,1,2.9,14.4,8,201608,119,118,2,0.8,Alto,Bajo
CAIMOS,80189,3,1.5,9.9,12.2,3,45.5,15.1,8,201808,82,154,2,2.6,Alto,Bajo
CAIMOS,80189,4,1.5,10.0,12.2,3,2.5,14.4,8,201808,80,154,2,1.9,Alto,Bajo
CAIMOS,80189,004A,1.0,7.6,12.9,1,3.1,15.1,12,201512,107,267,2,3.2,Alto,Bajo
CANTACLARO,80269,1,1.6,12.6,12.9,2,3.3,12.6,9,201809,88,99,2,3.2,Medio,Bajo
CANTACLARO,80269,1,1.2,28.6,13.8,2,2.6,12.0,8,201908,112,379,2,2.4,Bajo,Bajo
CANTACLARO,80269,1,0.8,7.0,12.0,3,3.3,12.5,8,202008,115,69,2,0.9,Medio,Bajo
CANTACLARO,80269,001A,1.2,18.6,17.3,1,3.9,12.0,2,201802,150,676,2,5.7,Bajo,Medio
CANTACLARO,80269,2,1.2,18.6,16.4,1,3.7,13.8,2,201802,139,637,2,7.8,Alto,Medio
CANTACLARO,80269,2,1.2,9.3,11.7,2,3.5,11.8,2,201902,77,25,2,3.0,Bajo,Bajo
CANTACLARO,80269,2,1.2,14.7,13.5,3,3.2,13.0,1,202001,111,338,2,3.9,Medio,Bajo
CANTACLARO,80269,002B,1.2,5.1,11.6,2,4.5,12.4,9,201809,137,77,2,2.1,Bajo,Medio
CANTACLARO,80269,002C,1.3,27.7,17.6,1,4.3,12.9,8,201708,157,968,2,8.8,Medio,Alto
CANTACLARO,80269,002C,1.6,12.4,12.9,2,4.7,14.0,9,201809,78,99,2,11.0,Alto,Bajo
CANTACLARO,80269,002C,1.2,26.4,16.0,3,3.0,12.0,1,202001,96,449,2,2.7,Bajo,Bajo
CANTACLARO,80269,003B,1.2,6.1,12.3,1,3.2,12.2,8,201908,89,164,2,2.4,Bajo,Bajo
CANTACLARO,80269,003B,0.8,7.1,11.8,2,3.5,12.0,8,202008,112,69,2,1.9,Bajo,Bajo
CANTALAMOTA,80115,380,1.2,7.7,13.0,1,4.4,12.3,5,201905,149,461,1,3.1,Bajo,Medio
CANTALAMOTA,80115,381,1.2,7.6,13.2,1,4.5,13.1,5,201905,130,460,1,3.9,Medio,Bajo
CANTALAMOTA,80115,382,1.0,7.7,12.1,2,3.6,12.4,4,201604,102,114,1,6.2,Bajo,Bajo
CANTALAMOTA,80115,382,1.3,18.4,14.1,3,3.2,11.3,6,201706,114,833,1,3.8,Bajo,Bajo
CANTALAMOTA,80115,382A,1.0,15.7,13.7,5,30.7,13.2,12,201912,91,309,1,2.9,Alto,Bajo
CARACOLI,80403,1,0.8,5.4,11.3,2,2.1,12.2,6,202006,143,0,3,6.5,Bajo,Medio
CARACOLI,80403,2,0.8,5.6,12.9,1,1.5,11.0,6,202006,125,0,3,6.5,Bajo,Bajo
CASABLANCA,81073,001A,0.8,14.0,13.4,9,2.5,12.3,12,202012,100,167,3,3.1,Bajo,Bajo
CASABLANCA,81073,004A,1.0,7.9,11.9,5,2.5,12.0,1,202001,144,0,3,5.0,Bajo,Medio
CASABLANCA,81073,7,0.8,9.4,12.9,1,2.0,12.5,8,201908,164,0,3,5.0,Medio,Alto
CASABLANCA HURTADO,81374,1,1.0,11.9,13.4,3,25.5,12.8,1,202001,158,0,3,4.3,Medio,Alto
CASABLANCA HURTADO,81374,2,1.0,11.6,12.5,2,11.1,13.3,1,201901,138,0,3,5.9,Alto,Medio
CASABLANCA HURTADO,81374,2,1.0,11.7,12.7,3,2.1,12.6,1,202001,133,0,3,4.3,Medio,Bajo
CASABLANCA HURTADO,81374,3,1.0,11.7,12.5,2,72.5,13.5,1,201901,155,0,3,5.9,Alto,Alto
CASABLANCA HURTADO,81374,3,1.0,11.7,12.6,3,1.9,12.7,1,202001,141,0,3,4.3,Medio,Medio
CASABLANCA HURTADO,81374,4,1.0,11.4,12.5,2,2.3,13.5,1,201901,143,0,3,5.9,Alto,Medio
CASABLANCA HURTADO,81374,4,1.0,11.6,12.7,3,2.0,12.4,1,202001,141,0,3,4.3,Bajo,Medio
CAUCA,81054,1,1.2,8.9,14.5,1,2.9,11.1,6,201706,178,0,3,1.3,Bajo,Alto
CAUCA,81054,1,1.4,8.9,11.4,2,2.6,12.1,6,201806,144,0,3,1.3,Bajo,Medio
CAUCA,81054,1,1.0,6.7,11.6,3,2.6,12.4,5,201905,156,0,3,1.5,Bajo,Alto
CAUCA,81054,1,0.8,5.7,11.4,4,3.0,12.3,5,202005,144,0,3,4.4,Bajo,Medio
CAUCA,81054,2,1.2,8.9,14.5,1,2.4,11.6,6,201706,189,0,3,1.0,Bajo,Alto
CAUCA,81054,2,1.4,8.6,11.3,2,2.6,11.8,6,201806,140,0,3,1.3,Bajo,Medio
CAUCA,81054,2,1.0,6.4,11.6,3,2.3,11.3,5,201905,166,0,3,1.5,Bajo,Alto
CAUCA,81054,2,0.8,5.6,11.4,4,2.4,11.9,5,202005,148,0,3,4.4,Bajo,Medio
CAUCA,81054,003A,1.0,6.4,12.7,1,2.5,11.6,4,201604,148,0,3,1.2,Bajo,Medio
CAUCA,81054,003A,1.2,9.0,12.1,2,2.9,11.9,4,201704,142,0,3,1.7,Bajo,Medio
CAUCA,81054,003A,1.4,8.3,13.5,3,2.6,12.3,6,201806,135,0,3,1.4,Bajo,Medio
CAUCA,81054,003A,1.0,6.1,11.6,4,2.6,12.0,5,201905,140,0,3,1.5,Bajo,Medio
CAUCA,81054,003A,0.8,5.4,11.4,5,2.5,12.5,5,202005,129,0,3,4.4,Medio,Bajo
CAUCA,81054,4,1.0,6.1,12.7,1,6.6,11.4,4,201604,109,0,3,1.8,Bajo,Bajo
CAUCA,81054,4,1.2,9.1,12.1,2,2.7,9.9,4,201704,125,0,3,1.3,Bajo,Bajo
CAUCA,81054,004A,1.0,7.4,12.5,1,2.3,13.5,9,201509,91,0,3,3.1,Alto,Bajo
CAUCA,81054,004A,0.8,6.7,12.5,4,2.9,12.2,11,201811,69,0,3,4.4,Bajo,Bajo
CAUCA,81054,004A,0.5,2.9,11.4,5,3.0,12.3,11,201911,103,0,3,4.4,Bajo,Bajo
CAUCA,81054,004C,1.2,9.1,12.3,2,2.8,12.4,4,201704,148,0,3,1.3,Bajo,Medio
CAUCA,81054,004C,1.4,8.4,13.5,3,2.8,11.7,6,201806,119,0,3,1.1,Bajo,Bajo
CAUCA,81054,004C,1.0,6.3,11.6,4,2.8,11.3,5,201905,126,0,3,1.5,Bajo,Bajo
CAUCA,81054,004C,0.8,5.4,11.4,5,2.5,11.7,5,202005,130,0,3,4.4,Bajo,Bajo
CHAMBERY 2,80307,1,1.1,7.3,13.3,1,2.3,12.3,4,201804,221,0,3,5.4,Bajo,Alto
CHAMBERY 2,80307,1,1.0,9.7,11.4,3,2.7,12.5,3,202003,162,0,3,6.9,Medio,Alto
CHAMBERY 2,80307,001A,1.0,10.3,12.3,1,2.8,12.2,3,202003,160,0,3,6.9,Bajo,Alto
CHAMBERY 2,80307,2,1.0,7.6,12.3,2,2.7,12.2,3,201703,180,0,3,7.5,Bajo,Alto
CHAMBERY 2,80307,2,1.1,7.0,12.8,3,4.3,12.5,4,201804,154,0,3,5.4,Medio,Alto
CHAMBERY 2,80307,2,1.0,10.6,11.7,5,2.6,13.0,3,202003,146,0,3,6.9,Medio,Medio
CHAMBERY 2,80307,3,1.1,7.1,13.4,1,16.3,12.2,4,201804,157,0,3,5.4,Bajo,Alto
CHAMBERY 2,80307,3,1.0,10.9,11.7,3,2.6,13.5,3,202003,130,0,3,6.9,Alto,Bajo
CHAMBERY 2,80307,4,1.1,8.4,14.6,1,2.7,11.0,6,201706,212,0,3,14.2,Bajo,Alto
CHAMBERY 2,80307,4,1.0,5.6,12.3,2,2.8,12.4,7,201807,154,0,3,5.4,Bajo,Alto
CHAMBERY 2,80307,4,0.8,5.1,11.1,4,2.9,11.6,6,202006,158,0,3,5.7,Bajo,Alto
CHAMBERY 2,80307,5,1.0,9.4,11.9,2,2.3,11.5,12,201912,132,0,3,3.2,Bajo,Bajo
CHAMBERY 2,80307,5,1.0,11.4,12.5,3,2.2,13.5,1,202101,125,0,3,3.2,Alto,Bajo
CHAMBURO,80443,2,1.0,9.4,13.4,1,3.0,13.2,12,201812,144,0,3,4.3,Alto,Medio
CHAMBURO,80443,2,0.6,8.9,13.3,2,2.3,12.0,12,201912,104,0,3,4.5,Bajo,Bajo
CHAMBURO,80443,2,0.8,1.9,11.7,3,2.4,11.7,12,202012,118,77,3,2.8,Bajo,Bajo
CIAT,81128,001A,1.2,17.3,14.2,3,2.7,12.7,6,201706,156,485,3,3.9,Medio,Alto
CIAT,81128,001A,1.2,5.1,11.6,4,2.9,12.1,5,201805,150,218,3,4.6,Bajo,Medio
CIAT,81128,001A,1.0,2.9,11.0,5,2.4,10.4,4,201904,115,0,3,4.4,Bajo,Bajo
CIAT,81128,001A,0.8,6.0,13.5,6,3.1,12.2,6,202006,173,0,3,4.4,Bajo,Alto
CIAT,81128,2,1.2,17.4,15.1,1,2.3,12.4,6,201706,161,785,3,6.3,Bajo,Alto
CIAT,81128,2,1.2,5.1,11.6,2,2.3,12.3,5,201805,112,70,3,4.6,Bajo,Bajo
CIAT,81128,2,1.0,9.4,12.4,3,2.1,12.3,6,201906,129,0,3,4.4,Bajo,Bajo
CIAT,81128,2,0.8,5.9,12.0,4,2.4,12.2,6,202006,136,148,3,4.4,Bajo,Medio
CIAT,81128,4,1.2,17.6,15.1,1,2.4,13.7,6,201706,179,785,3,3.9,Alto,Alto
CIAT,81128,4,1.2,5.0,11.5,2,2.4,12.5,5,201805,115,70,3,4.6,Medio,Bajo
CIAT,81128,4,1.0,9.4,12.5,3,2.2,11.8,6,201906,141,0,3,4.4,Bajo,Medio
CIAT,81128,4,0.8,5.7,11.9,4,2.2,12.8,6,202006,149,148,3,4.4,Medio,Medio
CIAT,81128,5,1.2,4.9,11.5,3,2.2,12.2,5,201805,139,241,3,4.6,Bajo,Medio
CIAT,81128,5,0.8,6.0,13.5,5,2.2,12.6,6,202006,139,179,3,4.4,Medio,Medio
CIAT,81128,006A,0.8,8.0,12.0,3,3.2,12.4,1,202001,142,0,3,4.4,Bajo,Medio
CIAT,81128,007A,1.0,3.3,11.7,4,2.0,11.8,7,201407,150,36,3,4.4,Bajo,Medio
CIAT,81128,007A,0.8,4.1,12.3,5,2.5,14.1,8,201508,145,58,3,4.4,Alto,Medio
CIAT,81128,008B,1.2,4.7,11.3,3,2.3,11.6,5,201805,144,70,3,4.6,Bajo,Medio
CIAT,81128,008B,0.8,8.3,12.6,5,2.8,11.9,6,202006,145,181,3,4.4,Bajo,Medio
CIAT,81128,14,1.2,4.9,11.4,3,2.4,12.6,5,201805,132,73,3,2.3,Medio,Bajo
CIAT,81128,14,0.8,8.3,12.6,5,2.3,12.2,6,202006,126,0,3,4.4,Bajo,Bajo
CIAT,81128,19,1.2,10.6,12.7,3,2.5,12.5,7,201807,126,88,3,4.6,Medio,Bajo
CIAT,81128,19,0.8,5.9,12.0,5,2.6,11.8,6,202006,151,0,3,4.4,Bajo,Medio
CIAT,81128,21,1.2,10.6,12.8,2,3.0,12.6,7,201807,93,88,3,4.6,Medio,Bajo
CIAT,81128,22,1.0,8.0,12.1,2,2.3,12.2,1,201901,103,0,3,5.3,Bajo,Bajo
CIAT,81128,22,0.8,9.4,12.3,3,2.6,13.4,2,202002,124,46,3,3.6,Alto,Bajo
CIAT,81128,23,0.8,8.3,12.1,3,2.2,12.6,1,202001,175,0,3,4.4,Medio,Alto
CORCEGA ,80231,1,1.2,5.1,11.6,3,2.0,12.0,6,201906,153,148,2,3.5,Bajo,Medio
CORCEGA ,80231,1,0.8,6.0,11.5,4,2.4,12.0,6,202006,148,15,2,4.2,Bajo,Medio
CORCEGA ,80231,2,1.2,11.7,13.6,1,2.3,14.0,9,201909,163,176,2,3.8,Alto,Alto
CORCEGA ,80231,2,0.8,8.9,11.9,2,2.0,13.0,9,202009,147,48,2,4.4,Medio,Medio
CORCEGA ,80231,6,1.2,12.3,13.9,1,1.5,14.0,9,201909,137,184,2,4.0,Alto,Medio
CORCEGA ,80231,6,0.8,9.1,11.8,2,1.6,12.8,9,202009,131,48,2,4.4,Medio,Bajo
CORCEGA ,80231,006A,1.2,12.1,13.9,1,2.1,13.8,9,201909,158,184,2,4.0,Alto,Alto
CORCEGA ,80231,006A,0.8,9.4,11.9,2,1.9,12.8,9,202009,142,48,2,4.4,Medio,Medio
CORCEGA ,80231,006B,1.1,5.0,12.9,4,2.4,12.9,4,201804,110,177,2,2.8,Medio,Bajo
CORCEGA ,80231,006B,1.2,6.4,11.7,5,2.0,12.5,4,201904,156,61,2,3.5,Medio,Alto
CORCEGA ,80231,006B,1.2,10.4,12.4,6,1.8,12.5,4,202004,144,76,2,4.7,Medio,Medio
CORCEGA ,80231,7,1.5,8.7,12.9,4,2.0,12.6,4,201804,181,202,2,5.1,Medio,Alto
CORCEGA ,80231,7,1.2,6.1,11.6,5,1.8,11.7,4,201904,152,61,2,3.5,Bajo,Medio
CORCEGA ,80231,7,1.2,10.1,12.4,6,1.5,12.7,4,202004,135,76,2,6.7,Medio,Medio
CORINTO,80481,1,0.8,10.4,11.8,1,2.5,12.2,8,202008,140,10,3,5.5,Bajo,Medio
EL ALBION,80402,11,0.8,7.0,13.0,1,1.4,14.0,3,201903,156,0,3,2.9,Alto,Alto
EL ALBION,80402,11,0.6,6.4,11.7,2,1.5,12.9,3,202003,138,66,3,3.9,Medio,Medio
EL ALBION,80402,12,0.6,14.4,12.7,1,1.9,12.3,12,201812,157,58,3,3.1,Bajo,Alto
EL ALBION,80402,12,0.5,8.6,11.9,2,1.8,12.1,12,201912,135,0,3,6.9,Bajo,Medio
EL ALBION,80402,12,1.0,8.7,12.0,3,1.8,13.8,12,202012,115,132,3,4.8,Alto,Bajo
EL ALBION,80402,21,0.8,7.1,11.5,2,1.5,12.3,4,201904,159,0,3,2.8,Bajo,Alto
EL ALBION,80402,21,0.6,8.4,12.1,3,1.8,11.8,4,202004,150,196,3,4.4,Bajo,Medio
EL ALBION,80402,22,0.8,7.1,12.0,2,1.7,12.8,4,201904,180,0,3,2.8,Medio,Alto
EL ALBION,80402,22,0.6,8.7,12.1,3,1.6,12.9,4,202004,151,196,3,4.4,Medio,Medio
EL ALBION,80402,23,0.8,8.0,11.9,2,4.9,12.0,4,201904,166,0,3,2.8,Bajo,Alto
EL ALBION,80402,23,0.6,8.7,11.9,3,1.6,12.5,4,202004,150,196,3,4.4,Medio,Medio
EL ALBION,80402,25,0.8,5.4,12.0,1,3.6,12.2,5,201905,196,0,3,2.8,Bajo,Alto
EL ALBION,80402,025A,0.8,5.4,12.1,1,2.3,11.6,5,201905,156,0,3,4.4,Bajo,Alto
